Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 2 0 123.33 133.33 123.33 0
#1 service 10 192.02 148.98 351.0 138.98 0
#1 service 5 0 366.81 376.81 154.79 0
#1 service 9 0 379.05 389.05 157.03 0
#1 service 8 0 390.05 400.05 158.03 0
#1 service 6 0 401.05 411.05 159.03 0
#1 service 11 0 424.2 434.2 172.18 0
#1 service 4 0 446.57 456.57 184.55 0
#1 service 3 0 460.81 470.81 188.79 0
#1 service 1 0 475.06 485.06 193.04 0
#1 service 7 363.94 489.06 863.0 197.04 0
#1 finish 0 0 987.02 987.02 321.05 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   555.96  987.02 321.05 0
