Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 27.18 63.82 101.0 63.82 0
#1 service 11 0 103.24 113.24 66.06 0
#1 service 3 59.54 148.46 218.0 101.28 0
#1 service 2 0 222.12 232.12 105.41 0
#1 service 8 6.28 262.72 279.0 136.0 0
#1 service 7 186.93 286.07 483.0 143.07 0
#1 service 5 85.4 496.6 592.0 156.67 0
#1 service 1 0 608.28 618.28 172.95 0
#1 service 4 0 627.5 637.5 182.17 500.5
#1 service 9 113.01 653.99 777.0 198.66 0
#1 service 6 0 819.19 829.19 240.85 0
#1 finish 0 0 902.11 902.11 313.77 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   478.34  902.11 313.77 500.5
