Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 206.62 133.38 350.0 133.38 0
#1 service 9 0 417.36 427.36 200.73 0
#1 service 7 107.39 445.61 563.0 218.98 0
#1 service 6 0 569.4 579.4 225.38 0
#1 service 5 0 587.95 597.95 233.93 0
#1 service 1 0 615.97 625.97 251.96 0
#1 service 2 0 636.42 646.42 262.4 315.42
#1 service 4 19.49 651.51 681.0 267.5 0
#1 service 3 0 688.07 698.07 274.57 0
#1 service 10 0 731.31 741.31 307.81 17.31
#1 service 11 0 785.7 795.7 352.19 0
#1 finish 0 0 903.6 903.6 460.09 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   333.5  903.6 460.09 332.73
