Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 5 0 96.8 106.8 96.8 0
#1 service 3 0 133.22 143.22 123.22 0
#1 service 8 144.63 156.37 311.0 136.37 0
#1 service 6 0 320.22 330.22 145.59 0
#1 service 11 0 351.85 361.85 167.22 0
#1 service 10 0 401.85 411.85 207.22 0
#1 service 7 119.71 421.29 551.0 216.66 0
#1 service 2 0 571.59 581.59 237.25 0
#1 service 1 0 589.65 599.65 245.31 0
#1 service 4 0 618.76 628.76 264.42 0
#1 service 9 0 639.94 649.94 275.6 0
#1 finish 0 0 726.91 726.91 352.56 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   264.34  726.91 352.56 0
