Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 0 161.72 171.72 161.72 0
#1 service 6 0 190.59 200.59 180.59 0
#1 service 7 0 203.59 213.59 183.59 0
#1 service 4 23.01 219.99 253.0 189.99 0
#1 service 3 0 258.0 268.0 194.99 0
#1 service 2 0 290.47 300.47 217.47 0
#1 service 1 0 316.63 326.63 233.62 0
#1 service 5 0 352.08 362.08 259.08 101.08
#1 service 9 0 373.49 383.49 270.48 0
#1 service 8 0 388.87 398.87 275.86 0
#1 service 10 272.8 405.2 688.0 282.19 0
#1 finish 0 0 861.51 861.51 455.7 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   295.81  861.51 455.7 101.08
