Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 0 63.6 73.6 63.6 0
#1 service 4 0 173.61 183.61 163.61 0
#1 service 5 0 193.45 203.45 173.45 0
#1 service 1 0 269.55 279.55 239.55 0
#1 service 2 96.03 280.97 387.0 240.97 0
#1 service 3 0 410.09 420.09 264.05 216.09
#1 service 6 174.03 465.97 650.0 309.93 0
#1 service 7 0 652.0 662.0 311.93 0
#1 service 8 0 668.08 678.08 318.02 0
#1 service 9 0 683.18 693.18 323.12 0
#1 service 10 0 770.03 780.03 399.96 126.03
#1 finish 0 0 844.8 844.8 464.74 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   270.07  844.8 464.74 342.11
