Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 16.64 50.36 77.0 50.36 0
#1 service 6 0 80.0 90.0 53.36 0
#1 service 7 0 91.0 101.0 54.36 0
#1 service 3 0 111.3 121.3 64.65 0
#1 service 4 0 122.71 132.71 66.07 0
#1 service 10 6.29 140.71 157.0 74.07 0
#1 service 5 0 167.0 177.0 84.07 0
#1 service 9 0 183.32 193.32 90.39 25.32
#1 service 1 0 202.81 212.81 99.88 0
#1 service 2 0 215.64 225.64 102.71 132.64
#1 service 11 0 242.28 252.28 119.35 158.28
#1 finish 0 0 306.73 306.73 173.8 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   22.93  306.73 173.8 316.25
