Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 7 0 43.17 53.17 43.17 0
#1 service 8 0 53.17 63.17 43.17 0
#1 service 10 0 63.17 73.17 43.17 0
#1 service 9 0 73.17 83.17 43.17 0
#1 service 11 0 83.17 93.17 43.17 0
#1 service 1 0 234.1 244.1 184.1 0
#1 service 3 128.71 464.29 603.0 404.29 0
#1 service 5 104.12 639.88 754.0 441.17 0
#1 service 4 0 845.44 855.44 532.61 137.44
#1 service 6 46.31 891.69 948.0 568.86 0
#1 service 2 1.06 1126.94 1138.0 747.8 0
#1 finish 0 0 1176.83 1176.83 786.63 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   280.2  1176.83 786.63 137.44
