Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 3 0 97.31 107.31 97.31 0
#1 service 2 0 112.69 122.69 102.69 0
#1 service 1 0 124.93 134.93 104.93 0
#1 service 5 22.79 142.21 175.0 112.21 0
#1 service 4 9.57 184.43 204.0 121.64 0
#1 service 6 0 208.0 218.0 125.64 0
#1 service 7 0 222.12 232.12 129.77 0
#1 service 8 6.28 262.72 279.0 160.36 0
#1 service 9 0 339.13 349.13 220.49 146.13
#1 service 10 0 357.68 367.68 229.04 142.68
#1 service 11 0 377.97 387.97 239.33 86.97
#1 finish 0 0 546.66 546.66 398.02 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   38.64  546.66 398.02 375.78
