Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 0 100.72 110.72 100.72 0
#1 service 9 0 117.12 127.12 107.12 0
#1 service 1 0 159.14 169.14 139.14 0
#1 service 2 0 172.14 182.14 142.14 0
#1 service 4 0 184.37 194.37 144.37 0
#1 service 3 0 201.44 211.44 151.44 0
#1 service 5 0 219.69 229.69 159.69 0
#1 service 6 0 231.69 241.69 161.69 0
#1 service 7 0 243.69 253.69 163.69 0
#1 service 8 0 273.61 283.61 183.61 0
#1 service 10 0 324.33 334.33 224.33 0
#1 finish 0 0 450.29 450.29 340.29 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  450.29 340.29 0
