Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 5.19 91.81 107.0 91.81 0
#1 service 7 0 113.32 123.32 98.13 0
#1 service 8 9.68 128.32 148.0 103.13 0
#1 service 2 25.82 215.18 251.0 170.31 0
#1 service 3 0 253.0 263.0 172.31 0
#1 service 5 28.96 277.04 316.0 186.35 0
#1 service 1 0 331.3 341.3 201.65 0
#1 service 4 0 351.15 361.15 211.49 0
#1 service 6 0 408.24 418.24 258.59 193.24
#1 service 9 0 429.24 439.24 269.59 225.24
#1 service 10 0 442.85 452.85 273.2 215.85
#1 finish 0 0 595.97 595.97 416.32 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   69.65  595.97 416.32 634.33
