Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 4 270.13 97.87 378.0 97.87 0
#1 service 2 180.87 393.13 584.0 113.0 0
#1 service 11 106.94 615.06 732.0 144.06 0
#1 service 3 0 754.47 764.47 166.54 317.47
#1 service 1 0 785.06 795.06 187.13 145.06
#1 service 9 0 847.06 857.06 239.13 141.06
#1 service 5 0 908.46 918.46 290.53 476.46
#1 service 8 0 944.77 954.77 316.83 413.77
#1 service 6 0 971.26 981.26 333.33 201.26
#1 service 10 0 998.26 1008.26 350.33 228.26
#1 service 7 0 1027.47 1037.47 369.54 257.47
#1 finish 0 0 1161.12 1161.12 493.18 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   557.94  1161.12 493.18 2180.83
