Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 0 56.44 66.44 56.44 0
#1 service 3 0 74.25 84.25 64.25 0
#1 service 11 185.14 104.86 300.0 84.86 0
#1 service 10 0 309.22 319.22 94.08 151.22
#1 service 8 0 338.64 348.64 113.5 127.64
#1 service 6 0 381.62 391.62 146.48 127.62
#1 service 4 0 404.96 414.96 159.82 246.96
#1 service 5 0 427.0 437.0 171.87 270.0
#1 service 1 0 458.84 468.84 193.71 248.84
#1 service 2 0 475.55 485.55 200.41 324.55
#1 service 7 0 513.85 523.85 228.72 359.85
#1 finish 0 0 562.91 562.91 267.77 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   185.14  562.91 267.77 1856.69
