Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 957.4 120.6 1088.0 120.6 0
#1 service 3 0 1165.65 1175.65 198.25 716.65
#1 service 1 0 1210.3 1220.3 232.9 287.3
#1 service 4 0 1253.59 1263.59 266.19 863.59
#1 service 2 0 1304.59 1314.59 307.19 607.59
#1 service 11 0 1368.19 1378.19 360.79 584.19
#1 service 7 0 1441.79 1451.79 424.39 997.79
#1 service 9 0 1464.94 1474.94 437.54 1118.94
#1 service 8 0 1493.3 1503.3 455.9 1180.3
#1 service 5 0 1551.32 1561.32 503.92 499.32
#1 service 6 0 1571.95 1581.95 514.55 470.95
#1 finish 0 0 1742.95 1742.95 675.55 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   957.4  1742.95 675.55 7326.62
