Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 26.25 36.25 26.25 0
#1 service 7 0 54.05 64.05 44.05 0
#1 service 4 541.98 130.02 682.0 110.02 0
#1 service 3 1.94 714.06 726.0 142.09 0
#1 service 5 0 838.93 848.93 255.01 549.93
#1 service 1 0 942.49 952.49 348.57 649.49
#1 service 2 0 985.04 995.04 381.13 745.04
#1 service 9 0 1123.93 1133.93 510.02 770.93
#1 service 6 0 1173.15 1183.15 549.23 855.15
#1 service 11 0 1347.75 1357.75 713.83 1172.75
#1 service 8 0 1371.35 1381.35 727.43 1199.35
#1 finish 0 0 1424.81 1424.81 770.9 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   543.91  1424.81 770.9 5942.63
