Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 5 324.99 244.01 579.0 244.01 0
#1 service 9 463.47 591.53 1065.0 256.54 0
#1 service 4 0 1070.83 1080.83 262.37 685.83
#1 service 10 78.78 1086.22 1175.0 267.75 0
#1 service 8 0 1179.47 1189.47 272.23 3.47
#1 service 3 0 1204.03 1214.03 286.79 268.03
#1 service 7 0 1260.52 1270.52 333.27 139.52
#1 service 11 0 1317.82 1327.82 380.57 408.82
#1 service 6 0 1375.23 1385.23 427.98 219.23
#1 service 2 0 1409.25 1419.25 452.0 580.25
#1 service 1 0 1449.4 1459.4 482.15 779.4
#1 finish 0 0 1686.0 1686.0 708.75 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   867.25  1686.0 708.75 3084.55
