Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 3 798.69 132.31 941.0 132.31 0
#1 service 11 0 979.12 989.12 170.42 171.12
#1 service 4 193.47 1002.53 1206.0 183.84 0
#1 service 7 0 1236.0 1246.0 213.84 248.0
#1 service 10 0 1290.94 1300.94 258.79 390.94
#1 service 2 0 1331.47 1341.47 289.31 369.47
#1 service 6 0 1350.02 1360.02 297.86 600.02
#1 service 1 0 1363.62 1373.62 301.46 184.62
#1 service 5 0 1391.12 1401.12 318.96 486.12
#1 service 8 0 1419.5 1429.5 337.34 508.5
#1 service 9 0 1444.37 1454.37 352.21 485.37
#1 finish 0 0 1579.69 1579.69 477.53 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   992.16  1579.69 477.53 3444.16
