Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 8.16 255.84 274.0 255.84 0
#1 service 7 0 276.0 286.0 257.84 0
#1 service 3 120.54 313.46 444.0 285.3 0
#1 service 2 0 459.3 469.3 300.59 0
#1 service 1 0 482.64 492.64 313.94 62.64
#1 service 8 234.29 499.71 744.0 321.01 0
#1 service 9 0 794.01 804.01 371.02 324.01
#1 service 4 0 837.85 847.85 404.85 432.85
#1 service 6 0 860.05 870.05 417.06 422.05
#1 service 5 0 872.88 882.88 419.89 542.88
#1 service 11 0 890.5 900.5 427.51 466.5
#1 finish 0 0 1169.13 1169.13 696.14 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   362.99  1169.13 696.14 2250.93
