Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 1001.38 150.62 1162.0 150.62 0
#1 service 5 0 1192.36 1202.36 180.98 0
#1 service 1 0 1218.92 1228.92 197.53 0
#1 service 2 0 1237.46 1247.46 206.08 75.46
#1 service 4 0 1259.99 1269.99 218.61 147.99
#1 service 3 0 1291.37 1301.37 239.98 109.37
#1 service 6 0 1314.97 1324.97 253.59 232.97
#1 service 10 0 1359.41 1369.41 288.02 6.41
#1 service 8 0 1402.41 1412.41 321.02 358.41
#1 service 7 0 1419.48 1429.48 328.1 207.48
#1 service 9 0 1481.68 1491.68 380.3 295.68
#1 finish 0 0 1642.92 1642.92 531.53 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   1001.38  1642.92 531.53 1433.77
