Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 5 684.79 117.21 812.0 117.21 0
#1 service 8 0 834.83 844.83 140.03 67.83
#1 service 4 342.76 846.24 1199.0 141.45 0
#1 service 2 0 1219.0 1229.0 161.45 11.0
#1 service 10 0 1244.65 1254.65 177.1 438.65
#1 service 9 0 1274.3 1284.3 196.75 505.3
#1 service 11 0 1321.78 1331.78 234.23 530.78
#1 service 3 0 1337.87 1347.87 240.31 256.87
#1 service 6 0 1378.88 1388.88 271.33 653.88
#1 service 1 0 1393.88 1403.88 276.33 382.88
#1 service 7 0 1439.27 1449.27 311.71 583.27
#1 finish 0 0 1576.83 1576.83 439.28 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   1027.55  1576.83 439.28 3430.45
