Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 3 0 74.32 84.32 74.32 0
#1 service 2 0 109.64 119.64 99.64 0
#1 service 10 0 143.5 153.5 123.5 0
#1 service 8 0 237.72 247.72 207.72 0
#1 service 9 0 270.54 280.54 230.54 18.54
#1 service 5 0 292.62 302.62 242.62 0
#1 service 6 59.25 318.75 388.0 258.75 0
#1 service 1 0 429.87 439.87 300.62 188.87
#1 service 7 0 492.64 502.64 353.39 268.64
#1 service 4 0 527.64 537.64 378.39 346.64
#1 service 11 0 561.97 571.97 402.72 378.97
#1 finish 0 0 627.01 627.01 457.76 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   59.25  627.01 457.76 1201.67
