Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 0 17.03 27.03 17.03 0
#1 service 5 0 48.03 58.03 38.03 0
#1 service 7 0 66.57 76.57 46.57 0
#1 service 6 0 79.74 89.74 49.74 0
#1 service 11 0 109.43 119.43 69.43 0
#1 service 10 4.95 135.05 150.0 85.05 0
#1 service 9 37.55 163.45 211.0 98.51 0
#1 service 1 0 236.02 246.02 123.53 24.02
#1 service 3 0 258.1 268.1 135.61 83.1
#1 service 2 0 275.31 285.31 142.82 60.31
#1 service 4 0 318.86 328.86 176.36 117.86
#1 service 8 0 345.97 355.97 193.48 137.97
#1 finish 0 0 441.89 441.89 279.39 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   42.49  441.89 279.39 423.26
