Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 0 9.22 19.22 9.22 0
#1 service 4 0 50.36 60.36 40.36 0
#1 service 9 0 131.43 141.43 111.43 0
#1 service 2 0 185.26 195.26 155.26 0
#1 service 7 166.04 206.96 383.0 166.96 0
#1 service 5 0 407.08 417.08 191.04 97.08
#1 service 12 0 447.5 457.5 221.46 0
#1 service 3 0 555.73 565.73 319.69 106.73
#1 service 10 0 598.18 608.18 352.14 322.18
#1 service 6 0 648.41 658.41 392.37 419.41
#1 service 11 0 750.49 760.49 484.45 556.49
#1 service 1 0 860.12 870.12 584.08 650.12
#1 finish 0 0 931.73 931.73 645.69 297.73
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   166.04  931.73 645.69 2449.74
