Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 2 638.99 135.01 784.0 135.01 0
#1 service 1 0 785.41 795.41 136.43 0
#1 service 6 93.77 806.23 910.0 147.25 0
#1 service 10 0 950.5 960.5 187.74 62.5
#1 service 4 0 1003.25 1013.25 230.5 146.25
#1 service 7 0 1026.85 1036.85 244.1 139.85
#1 service 9 0 1046.85 1056.85 254.1 225.85
#1 service 3 0 1074.88 1084.88 272.13 166.88
#1 service 12 0 1095.7 1105.7 282.94 47.7
#1 service 11 0 1132.62 1142.62 309.87 194.62
#1 service 8 0 1156.55 1166.55 323.8 171.55
#1 service 5 0 1194.21 1204.21 351.46 291.21
#1 finish 0 0 1328.52 1328.52 475.77 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   732.75  1328.52 475.77 1446.42
