Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 1163.54 17.46 1191.0 17.46 0
#1 service 5 0 1231.16 1241.16 57.63 0
#1 service 8 0 1298.65 1308.65 115.12 0
#1 service 3 0 1342.03 1352.03 148.49 0
#1 service 2 0 1395.21 1405.21 191.68 0
#1 service 10 0 1476.04 1486.04 262.51 0
#1 service 7 0 1579.09 1589.09 355.56 16.09
#1 service 6 0 1599.91 1609.91 366.37 0
#1 service 4 0 1651.68 1661.68 408.15 0
#1 service 9 0 1710.51 1720.51 456.97 250.51
#1 service 1 0 1794.84 1804.84 531.3 185.84
#1 service 12 0 1831.26 1841.26 557.72 590.26
#1 finish 0 0 1861.51 1861.51 577.97 173.51
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   1163.54  1861.51 577.97 1216.21
