Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 0 90.55 180.55 90.55 0
#1 service 3 0 186.64 276.64 96.64 0
#1 service 2 0 281.11 371.11 101.11 0
#1 service 4 0 378.72 468.72 108.72 0
#1 service 9 0 479.54 569.54 119.54 0
#1 service 10 0 573.78 663.78 123.78 0
#1 service 11 0 664.78 754.78 124.78 0
#1 service 12 0 758.91 848.91 128.91 0
#1 service 8 0 858.13 948.13 138.13 0
#1 service 7 0 958.42 1048.42 148.42 0
#1 service 6 0 1049.42 1139.42 149.42 0
#1 service 5 0 1143.03 1233.03 153.03 0
#1 finish 0 0 1318.4 1318.4 238.4 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1318.4 238.4 0
