Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 3 0 41.59 131.59 41.59 0
#1 service 2 0 133.01 223.01 43.01 0
#1 service 7 0 254.31 344.31 74.31 151.31
#1 service 12 0 400.07 490.07 130.07 290.07
#1 service 8 0 533.49 623.49 173.49 348.49
#1 service 5 0 673.31 763.31 223.31 488.31
#1 service 6 0 792.38 882.38 252.38 572.38
#1 service 9 0 931.21 1021.21 301.21 406.21
#1 service 1 0 1086.4 1176.4 366.4 933.4
#1 service 10 0 1291.93 1381.93 481.93 968.93
#1 service 11 0 1457.03 1547.03 557.03 1158.03
#1 service 4 0 1633.8 1723.8 643.8 1491.8
#1 finish 0 0 1813.81 1813.81 733.81 137.81
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1813.81 733.81 6946.74
