Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 0 121.92 131.92 121.92 0
#1 service 6 0 148.68 158.68 138.68 0
#1 service 7 0 174.84 184.84 154.84 0
#1 service 10 0 204.64 214.64 174.64 0
#1 service 12 0 268.35 278.35 228.35 0
#1 service 9 65.64 318.36 394.0 268.36 0
#1 service 5 0 451.71 461.71 326.07 4.71
#1 service 2 0 516.45 526.45 380.81 116.45
#1 service 3 0 549.8 559.8 404.16 292.8
#1 service 4 0 569.65 579.65 414.01 350.65
#1 service 1 0 597.34 607.34 431.7 152.34
#1 service 8 0 655.61 665.61 479.97 479.61
#1 finish 0 0 728.04 728.04 542.4 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   65.64  728.04 542.4 1396.54
