Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 0 88.89 98.89 88.89 0
#1 service 5 230.0 134.0 374.0 124.0 0
#1 service 3 0 384.44 394.44 134.44 0
#1 service 2 0 453.9 463.9 193.91 35.9
#1 service 8 0 556.95 566.95 286.95 0
#1 service 4 0 583.6 593.6 303.6 0
#1 service 7 0 639.87 649.87 349.87 114.87
#1 service 9 0 745.73 755.73 445.73 571.73
#1 service 1 0 765.16 775.16 455.16 138.16
#1 service 6 0 851.46 861.46 531.46 390.46
#1 service 10 0 930.92 940.92 600.92 364.92
#1 service 12 0 1063.35 1073.35 723.35 482.35
#1 finish 0 0 1144.47 1144.47 794.47 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   230.0  1144.47 794.47 2098.38
