Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 0 55.73 65.73 55.73 0
#1 service 8 0 75.73 85.73 65.73 0
#1 service 3 0 97.39 107.39 77.39 0
#1 service 12 0 131.41 141.41 101.41 0
#1 service 2 9.55 156.45 176.0 116.45 0
#1 service 9 0 183.07 193.07 123.52 0
#1 service 5 0 200.35 210.35 130.8 0
#1 service 10 0 223.35 233.35 143.8 0
#1 service 6 0 247.56 257.56 158.01 0
#1 service 4 0 305.67 315.67 206.12 142.67
#1 service 7 0 334.35 344.35 224.8 46.35
#1 service 1 0 381.83 391.83 262.28 191.83
#1 finish 0 0 461.61 461.61 332.06 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   9.55  461.61 332.06 380.85
