Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 210.48 74.52 295.0 74.52 0
#1 service 12 0 309.87 319.87 89.38 0
#1 service 8 4.87 350.13 365.0 119.65 0
#1 service 6 0 368.16 378.16 122.81 0
#1 service 7 16.03 400.97 427.0 145.62 0
#1 service 4 0 443.28 453.28 161.89 0
#1 service 2 0 475.28 485.28 183.89 0
#1 service 1 0 497.44 507.44 196.06 0
#1 service 3 65.41 521.59 597.0 210.2 0
#1 service 11 0 620.32 630.32 233.53 157.32
#1 service 5 0 638.93 648.93 242.13 0
#1 service 10 0 693.48 703.48 286.68 0
#1 finish 0 0 745.67 745.67 328.87 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   296.8  745.67 328.87 157.32
