Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 0 95.08 105.08 95.08 0
#1 service 10 13.16 137.84 161.0 127.84 0
#1 service 6 0 173.04 183.04 139.88 0
#1 service 4 2.77 249.23 262.0 206.07 0
#1 service 9 0 279.46 289.46 223.53 0
#1 service 7 0 298.52 308.52 232.59 0
#1 service 8 18.08 314.92 343.0 238.99 0
#1 service 5 0 351.06 361.06 247.05 0
#1 service 3 130.97 430.03 571.0 316.02 0
#1 service 11 13.88 625.12 649.0 370.14 0
#1 service 1 0 715.89 725.89 437.02 504.89
#1 service 2 0 825.21 835.21 536.35 500.21
#1 finish 0 0 963.97 963.97 665.11 159.97
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   178.86  963.97 665.11 1165.07
