Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 0 125.5 215.5 125.5 0
#1 service 3 0 272.77 362.77 182.77 0
#1 service 2 0 393.91 483.91 213.91 0
#1 service 4 0 485.91 575.91 215.91 0
#1 service 11 41.69 582.31 714.0 222.31 0
#1 service 10 0 757.66 847.66 265.97 84.66
#1 service 7 0 849.66 939.66 267.97 2.66
#1 service 8 0 961.75 1051.75 290.06 15.75
#1 service 9 7.25 1056.75 1154.0 295.06 0
#1 service 6 0 1203.19 1293.19 344.26 128.19
#1 service 5 0 1294.61 1384.61 345.67 309.61
#1 finish 0 0 1509.86 1509.86 470.93 13.86
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   48.94  1509.86 470.93 554.73
