Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 20.62 110.62 20.62 0
#1 service 2 0 125.91 215.91 35.91 0
#1 service 5 0 217.91 307.91 37.91 0
#1 service 9 34.09 324.91 449.0 54.91 0
#1 service 4 0 474.71 564.71 80.62 0
#1 service 8 0 567.71 657.71 83.62 0
#1 service 6 0 662.71 752.71 88.62 0
#1 service 3 0 756.71 846.71 92.62 409.71
#1 service 1 0 852.1 942.1 98.01 0
#1 service 7 0 948.5 1038.5 104.41 0
#1 finish 0 0 1073.56 1073.56 139.47 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   34.09  1073.56 139.47 409.71
