Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 192.47 118.53 321.0 118.53 0
#1 service 9 171.8 413.2 595.0 210.73 0
#1 service 7 0 634.66 644.66 250.39 1.66
#1 service 8 0 653.66 663.66 259.39 66.66
#1 service 6 119.16 674.84 804.0 270.57 0
#1 service 10 0 810.08 820.08 276.65 551.08
#1 service 3 0 856.48 866.48 313.05 85.48
#1 service 4 0 907.2 917.2 353.77 66.2
#1 service 1 0 981.58 991.58 418.15 224.58
#1 service 2 0 1030.8 1040.8 457.37 226.8
#1 service 5 0 1086.02 1096.02 502.59 460.02
#1 service 11 0 1156.02 1166.02 562.59 814.02
#1 finish 0 0 1304.47 1304.47 701.04 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   483.43  1304.47 701.04 2496.52
