Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 7 0 269.52 279.52 269.52 0
#1 service 8 0 292.56 302.56 282.56 0
#1 service 12 787.4 314.6 1112.0 294.6 0
#1 service 10 0 1151.56 1161.56 334.16 316.56
#1 service 9 0 1192.37 1202.37 364.97 513.37
#1 service 1 0 1222.96 1232.96 385.56 0
#1 service 5 0 1238.79 1248.79 391.39 202.79
#1 service 2 0 1251.95 1261.95 394.55 0
#1 service 3 0 1265.56 1275.56 398.16 0
#1 service 4 0 1295.41 1305.41 418.01 0
#1 service 6 0 1340.46 1350.46 453.06 325.46
#1 service 11 0 1393.04 1403.04 495.64 75.04
#1 finish 0 0 1538.72 1538.72 631.32 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   787.4  1538.72 631.32 1433.22
