Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 0 168.67 178.67 168.67 0
#1 service 9 0 218.49 228.49 208.49 0
#1 service 10 0 244.62 254.62 224.62 0
#1 service 4 0 258.86 268.86 228.86 0
#1 service 7 0 271.69 281.69 231.69 0
#1 service 6 0 282.69 292.69 232.69 0
#1 service 11 0 295.85 305.85 235.85 0
#1 service 8 0 310.95 320.95 240.95 0
#1 service 5 0 325.42 335.42 245.42 0
#1 service 2 0 344.42 354.42 254.42 0
#1 service 3 0 382.58 392.58 282.58 0
#1 service 12 0 407.58 417.58 297.58 0
#1 finish 0 0 551.51 551.51 431.51 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  551.51 431.51 0
