Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 0 212.9 302.9 212.9 0
#1 service 2 0 316.83 406.83 226.83 0
#1 service 4 0 408.83 498.83 228.83 0
#1 service 3 0 500.83 590.83 230.83 0
#1 service 5 0 592.24 682.24 232.24 0
#1 service 6 0 685.84 775.84 235.84 0
#1 service 7 0 779.97 869.97 239.97 0
#1 service 12 0 933.03 1023.03 303.03 0
#1 service 11 0 1024.03 1114.03 304.03 0
#1 service 10 0 1115.45 1205.45 305.45 0
#1 service 9 0 1278.98 1368.98 378.98 0
#1 service 8 0 1370.98 1460.98 380.98 0
#1 finish 0 0 1672.8 1672.8 592.8 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1672.8 592.8 0
