Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 0 213.1 303.1 213.1 0
#1 service 7 0 305.1 395.1 215.1 0
#1 service 10 0 398.71 488.71 218.71 0
#1 service 8 0 499.75 589.75 229.75 0
#1 service 11 0 591.17 681.17 231.17 0
#1 service 12 0 682.17 772.17 232.17 0
#1 service 6 0 779.45 869.45 239.45 0
#1 service 3 0 889.15 979.15 259.15 0
#1 service 4 0 982.75 1072.75 262.75 0
#1 service 5 0 1076.36 1166.36 266.36 0
#1 service 2 0 1172.19 1262.19 272.19 0
#1 service 1 0 1263.19 1353.19 273.19 0
#1 finish 0 0 1588.66 1588.66 508.66 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1588.66 508.66 0
