Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 0 42.43 52.43 42.43 0
#1 service 5 2.64 74.36 87.0 64.36 0
#1 service 1 0 103.16 113.16 80.51 0
#1 service 4 0 127.3 137.3 94.66 0
#1 service 6 0 144.37 154.37 101.73 0
#1 service 3 0 161.44 171.44 108.8 0
#1 service 7 0 176.44 186.44 113.8 0
#1 service 2 0 188.44 198.44 115.8 0
#1 service 10 0 211.25 221.25 128.6 90.25
#1 service 9 0 239.27 249.27 146.63 68.27
#1 finish 0 0 285.33 285.33 182.69 45.33
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   2.64  285.33 182.69 203.85
