Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 7 0 35.06 45.06 35.06 0
#1 service 2 9.94 55.06 75.0 45.06 0
#1 service 3 0 77.0 87.0 47.06 0
#1 service 9 0 97.0 107.0 57.06 0
#1 service 6 0 109.0 119.0 59.06 0
#1 service 8 0 122.0 132.0 62.06 0
#1 service 5 0 134.0 144.0 64.06 0
#1 service 1 0 149.0 159.0 69.06 0
#1 service 4 0 161.0 171.0 71.06 0
#1 service 10 0 189.6 199.6 89.66 0
#1 finish 0 0 233.14 233.14 123.2 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   9.94  233.14 123.2 0
