Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 155.98 245.98 155.98 0
#1 service 7 0 251.36 341.36 161.36 0
#1 service 4 0 344.53 434.53 164.53 0
#1 service 1 256.06 435.94 782.0 165.94 0
#1 service 5 0 784.24 874.24 168.18 0
#1 service 6 0 876.47 966.47 170.41 0
#1 service 2 0 983.24 1073.24 187.17 153.24
#1 service 12 0 1076.24 1166.24 190.17 0
#1 service 8 0 1173.24 1263.24 197.17 0
#1 service 3 0 1269.07 1359.07 203.01 342.07
#1 service 9 0 1364.17 1454.17 208.1 0
#1 service 11 0 1518.36 1608.36 272.3 768.36
#1 finish 0 0 1774.37 1774.37 438.31 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   256.06  1774.37 438.31 1263.66
