Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 0 270.3 360.3 270.3 0
#1 service 11 0 364.42 454.42 274.42 0
#1 service 6 0 456.66 546.66 276.66 0
#1 service 3 0 549.66 639.66 279.66 0
#1 service 7 0 644.66 734.66 284.66 0
#1 service 12 0 736.66 826.66 286.66 0
#1 service 9 0 828.07 918.07 288.07 0
#1 service 10 0 929.47 1019.47 299.47 0
#1 service 4 0 1027.28 1117.28 307.28 0
#1 service 2 0 1121.4 1211.4 311.4 0
#1 service 1 0 1214.4 1304.4 314.4 0
#1 service 5 0 1311.48 1401.48 321.48 0
#1 finish 0 0 1670.93 1670.93 590.93 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1670.93 590.93 0
