Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 0 189.69 279.69 189.69 0
#1 service 10 0 284.79 374.79 194.79 0
#1 service 6 0 384.01 474.01 204.01 0
#1 service 5 0 477.01 567.01 207.01 0
#1 service 4 0 593.92 683.92 233.92 0
#1 service 8 0 688.04 778.04 238.04 0
#1 service 9 0 781.04 871.04 241.04 0
#1 service 7 0 872.46 962.46 242.46 0
#1 service 1 0 982.85 1072.85 262.85 0
#1 service 2 0 1083.15 1173.15 273.15 0
#1 service 3 28.38 1177.62 1296.0 277.62 0
#1 service 12 0 1324.32 1414.32 305.94 0
#1 finish 0 0 1622.92 1622.92 514.54 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   28.38  1622.92 514.54 0
