Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 0 136.72 226.72 136.72 0
#1 service 9 0 228.95 318.95 138.95 0
#1 service 11 0 319.95 409.95 139.95 0
#1 service 7 0 413.12 503.12 143.12 0
#1 service 3 0 506.72 596.72 146.72 0
#1 service 2 77.11 643.89 811.0 193.89 0
#1 service 1 0 859.76 949.76 242.66 111.76
#1 service 4 0 983.74 1073.74 276.63 0
#1 service 6 0 1075.15 1165.15 278.04 0
#1 service 10 0 1168.15 1258.15 281.04 245.15
#1 service 5 0 1260.15 1350.15 283.04 0
#1 service 8 0 1380.96 1470.96 313.85 606.96
#1 finish 0 0 1577.88 1577.88 420.77 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   77.11  1577.88 420.77 963.87
