Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 0 138.51 228.51 138.51 0
#1 service 12 0 239.56 329.56 149.56 0
#1 service 9 0 332.39 422.39 152.39 0
#1 service 4 0 458.51 548.51 188.51 0
#1 service 1 0 551.67 641.67 191.67 0
#1 service 2 0 643.91 733.91 193.91 0
#1 service 7 0 739.3 829.3 199.3 0
#1 service 3 0 835.38 925.38 205.38 0
#1 service 5 0 928.38 1018.38 208.38 0
#1 service 6 0 1025.38 1115.38 215.38 0
#1 service 8 0 1120.48 1210.48 220.48 0
#1 service 10 0 1244.65 1334.65 254.65 0
#1 finish 0 0 1512.93 1512.93 432.93 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1512.93 432.93 0
