Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 102.0 13.0 125.0 13.0 0
#1 service 11 0 128.61 138.61 16.61 0
#1 service 7 0 184.78 194.78 62.78 3.78
#1 service 9 0 204.78 214.78 72.78 27.78
#1 service 5 0 222.78 232.78 80.78 81.78
#1 service 6 0 234.19 244.19 82.19 105.19
#1 service 2 0 254.49 264.49 92.49 96.49
#1 service 3 0 265.49 275.49 93.49 96.49
#1 service 4 0 280.49 290.49 98.49 159.49
#1 service 1 0 319.61 329.61 127.61 168.61
#1 service 8 0 370.61 380.61 168.61 262.61
#1 finish 0 0 447.34 447.34 235.34 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   102.0  447.34 235.34 1002.22
