Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 85.48 95.48 85.48 0
#1 service 9 138.14 130.86 279.0 120.86 0
#1 service 4 0 309.53 319.53 151.39 114.53
#1 service 5 0 322.69 332.69 154.55 141.69
#1 service 6 0 336.3 346.3 158.16 168.3
#1 service 8 0 355.73 365.73 167.59 223.73
#1 service 3 0 367.97 377.97 169.83 143.97
#1 service 1 0 384.37 394.37 176.23 132.37
#1 service 2 0 398.49 408.49 180.35 160.49
#1 service 7 0 411.66 421.66 183.51 284.66
#1 service 11 0 455.08 465.08 216.94 322.08
#1 finish 0 0 529.98 529.98 281.84 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   138.14  529.98 281.84 1691.81
