Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 8.96 41.04 60.0 41.04 0
#1 service 10 0 69.43 79.43 50.47 0
#1 service 7 0 93.75 103.75 64.79 0
#1 service 8 0 112.7 122.7 73.73 0
#1 service 5 0 133.47 143.47 84.5 0
#1 service 1 0 164.35 174.35 105.38 0
#1 service 6 0 202.51 212.51 133.54 10.51
#1 service 4 0 230.95 240.95 151.98 29.95
#1 service 3 0 250.0 260.0 161.04 39.0
#1 service 2 0 273.46 283.46 174.49 63.46
#1 finish 0 0 292.51 292.51 183.55 62.51
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   8.96  292.51 183.55 205.42
