Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 6 20.35 15.65 46.0 15.65 0
#1 service 9 0 64.97 74.97 34.63 0
#1 service 7 0 84.41 94.41 44.06 0
#1 service 8 0 104.61 114.61 54.26 0
#1 service 3 0 119.61 129.61 59.26 0
#1 service 5 0 135.26 145.26 64.92 0.26
#1 service 4 0 148.87 158.87 68.52 13.87
#1 service 10 0 168.35 178.35 78.01 70.35
#1 service 1 0 187.79 197.79 87.44 0
#1 service 2 0 210.83 220.83 100.48 54.83
#1 finish 0 0 232.01 232.01 111.66 2.01
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   20.35  232.01 111.66 141.32
