Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 0 5.0 15.0 5.0 0
#1 service 4 0 27.65 37.65 17.65 0
#1 service 7 0 60.99 70.99 40.99 0
#1 service 10 9.84 83.16 103.0 53.16 0
#1 service 8 0 123.4 133.4 73.56 0
#1 service 3 0 162.4 172.4 102.56 2.4
#1 service 5 0 179.1 189.1 109.26 26.1
#1 service 9 0 227.16 237.16 147.32 38.16
#1 service 6 0 245.64 255.64 155.8 77.64
#1 service 2 0 273.53 283.53 173.69 194.53
#1 finish 0 0 289.86 289.86 180.02 59.86
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   9.84  289.86 180.02 398.69
