Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 3 4.76 19.24 34.0 19.24 0
#1 service 1 0 40.32 50.32 25.56 0
#1 service 2 0 58.39 68.39 33.62 0
#1 service 7 0 75.46 85.46 40.69 0
#1 service 8 0 98.46 108.46 53.69 0
#1 service 5 0 129.86 139.86 75.09 0
#1 service 9 0 154.28 164.28 89.52 42.28
#1 service 6 0 168.75 178.75 93.99 45.75
#1 service 4 0 185.82 195.82 101.06 29.82
#1 service 10 0 209.97 219.97 115.2 104.97
#1 finish 0 0 241.18 241.18 136.41 11.18
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   4.76  241.18 136.41 234.0
