Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 5 0 14.87 24.87 14.87 0
#1 service 1 21.13 37.87 69.0 27.87 0
#1 service 2 0 75.71 85.71 34.57 0
#1 service 4 0 89.83 99.83 38.7 0
#1 service 3 0 106.54 116.54 45.41 9.54
#1 service 8 0 124.6 134.6 53.47 0
#1 service 7 0 141.0 151.0 59.87 3.0
#1 service 9 0 157.41 167.41 66.27 66.41
#1 service 6 0 176.01 186.01 74.88 70.01
#1 service 10 0 193.63 203.63 82.49 105.63
#1 finish 0 0 214.94 214.94 93.81 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   21.13  214.94 93.81 254.59
