Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 7 0 66.73 76.73 66.73 0
#1 service 3 0 121.39 131.39 111.39 0
#1 service 8 0 157.56 167.56 137.56 0
#1 service 9 116.44 175.56 302.0 145.56 0
#1 service 11 345.07 328.93 684.0 172.48 0
#1 service 2 0 721.54 731.54 210.02 506.54
#1 service 12 0 753.74 763.74 232.22 0
#1 service 10 0 768.84 778.84 237.32 0
#1 service 1 0 815.96 825.96 274.44 362.96
#1 service 4 0 852.27 862.27 300.75 0
#1 service 5 66.9 868.1 945.0 306.58 0
#1 service 6 46.15 954.85 1011.0 316.43 0
#1 finish 0 0 1069.82 1069.82 375.25 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   574.57  1069.82 375.25 869.5
