Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 41.99 161.01 213.0 161.01 0
#1 service 3 61.47 225.53 297.0 173.54 0
#1 service 2 0 317.88 327.88 194.42 51.88
#1 service 6 0 335.94 345.94 202.49 93.94
#1 service 5 115.22 372.78 498.0 229.32 0
#1 service 4 285.15 507.85 803.0 239.17 0
#1 service 1 0 815.53 825.53 251.7 510.53
#1 service 7 0 844.84 854.84 271.01 0
#1 service 9 0 859.94 869.94 276.11 178.94
#1 service 8 17.85 897.15 925.0 303.31 0
#1 service 10 0 930.83 940.83 309.14 107.83
#1 service 12 0 953.2 963.2 321.51 613.2
#1 finish 0 0 1115.02 1115.02 473.33 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   521.69  1115.02 473.33 1556.33
