Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 49.24 59.24 49.24 0
#1 service 6 0 64.34 74.34 54.34 0
#1 service 8 0 86.38 96.38 66.38 0
#1 service 12 0 114.1 124.1 84.1 0
#1 service 4 0 155.12 165.12 115.12 0
#1 service 5 128.48 176.52 315.0 126.52 0
#1 service 9 0 322.07 332.07 133.59 0
#1 service 1 146.39 353.61 510.0 155.13 0
#1 service 11 0 534.21 544.21 179.34 279.21
#1 service 2 0 574.69 584.69 209.82 200.69
#1 service 3 241.93 590.07 842.0 215.21 0
#1 service 7 135.96 854.04 1000.0 227.25 0
#1 finish 0 0 1072.92 1072.92 300.17 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   652.75  1072.92 300.17 479.89
