Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 6 0 148.01 158.01 148.01 0
#1 service 5 128.76 160.24 299.0 150.24 0
#1 service 10 0 332.54 342.54 183.78 0
#1 service 3 158.39 388.61 557.0 229.85 0
#1 service 2 0 575.25 585.25 248.1 325.25
#1 service 4 0 606.25 616.25 269.1 0
#1 service 7 0 640.46 650.46 293.3 0
#1 service 11 0 659.51 669.51 302.36 262.51
#1 service 9 0 685.79 695.79 318.64 453.79
#1 service 8 35.83 760.17 806.0 383.02 0
#1 service 1 0 845.05 855.05 422.07 605.05
#1 service 12 0 903.42 913.42 470.45 0
#1 finish 0 0 1013.67 1013.67 570.69 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   322.98  1013.67 570.69 1646.6
