Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 0 133.14 143.14 133.14 0
#1 service 12 0 149.22 159.22 139.22 0
#1 service 6 193.64 173.36 377.0 153.36 0
#1 service 3 190.35 396.65 597.0 173.01 0
#1 service 8 0 611.87 621.87 187.87 0
#1 service 1 0 654.56 664.56 220.57 0
#1 service 2 0 675.61 685.61 231.61 0
#1 service 7 0 707.97 717.97 253.97 0
#1 service 10 0 778.78 788.78 314.79 194.78
#1 service 4 41.1 804.9 856.0 330.91 0
#1 service 5 0 878.2 888.2 353.11 156.2
#1 service 9 15.67 892.33 918.0 357.24 0
#1 finish 0 0 1039.1 1039.1 478.34 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   440.76  1039.1 478.34 350.98
