Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 7 712.46 42.54 765.0 42.54 0
#1 service 3 0 780.65 790.65 58.2 0
#1 service 2 0 795.75 805.75 63.3 0
#1 service 1 0 813.03 823.03 70.58 7.03
#1 service 4 0 844.06 854.06 91.6 54.06
#1 service 6 0 870.33 880.33 107.88 95.33
#1 service 10 0 899.31 909.31 126.85 231.31
#1 service 9 0 938.38 948.38 155.92 203.38
#1 service 5 0 966.07 976.07 173.61 185.07
#1 service 11 0 1004.39 1014.39 201.93 146.39
#1 service 8 0 1036.41 1046.41 223.95 202.41
#1 service 12 0 1057.04 1067.04 234.59 259.04
#1 finish 0 0 1090.13 1090.13 257.67 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   712.46  1090.13 257.67 1384.01
