Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 460.97 131.03 602.0 131.03 0
#1 service 9 51.0 617.0 678.0 146.03 0
#1 service 5 0 688.63 698.63 156.66 0
#1 service 1 0 733.34 743.34 191.38 0
#1 service 7 29.61 754.39 794.0 202.42 0
#1 service 2 0 803.22 813.22 211.64 25.22
#1 service 4 0 816.38 826.38 214.8 0
#1 service 10 0 853.68 863.68 242.1 0
#1 service 8 0 890.25 900.25 268.67 37.25
#1 service 3 0 911.06 921.06 279.49 145.06
#1 service 6 0 924.06 934.06 282.49 137.06
#1 service 11 0 949.1 959.1 297.52 149.1
#1 finish 0 0 1125.24 1125.24 463.67 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   541.58  1125.24 463.67 493.69
