Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 0 97.31 187.31 97.31 0
#1 service 10 0 190.47 280.47 100.47 0
#1 service 7 0 284.47 374.47 104.47 0
#1 service 5 0 376.71 466.71 106.71 0
#1 service 6 0 474.95 564.95 114.95 0
#1 service 4 0 568.95 658.95 118.95 0
#1 service 3 0 662.56 752.56 122.56 0
#1 service 2 0 755.39 845.39 125.39 0
#1 service 1 0 846.39 936.39 126.39 525.39
#1 service 8 0 945.44 1035.44 135.44 0
#1 service 11 0 1039.05 1129.05 139.05 0
#1 finish 0 0 1231.44 1231.44 241.44 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1231.44 241.44 525.39
