Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 30.41 120.41 30.41 0
#1 service 4 0 127.12 217.12 37.12 0
#1 service 6 0 218.54 308.54 38.54 0
#1 service 3 0 310.77 400.77 40.77 0
#1 service 1 0 403.01 493.01 43.01 0
#1 service 2 0 495.24 585.24 45.24 0
#1 service 5 0 586.24 676.24 46.24 0
#1 service 8 0 677.66 767.66 47.66 0
#1 service 7 0 768.66 858.66 48.66 0
#1 service 9 0 863.13 953.13 53.13 0
#1 service 11 0 958.96 1048.96 58.96 0
#1 finish 0 0 1072.73 1072.73 82.73 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1072.73 82.73 0
