Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 2 0 56.92 146.92 56.92 0
#1 service 3 0 146.92 236.92 56.92 31.92
#1 service 7 0 236.92 326.92 56.92 121.92
#1 service 10 0 326.92 416.92 56.92 211.92
#1 service 9 0 416.92 506.92 56.92 301.92
#1 service 4 0 506.92 596.92 56.92 391.92
#1 service 8 0 596.92 686.92 56.92 481.92
#1 service 11 0 686.92 776.92 56.92 571.92
#1 service 6 0 776.92 866.92 56.92 661.92
#1 service 5 0 866.92 956.92 56.92 751.92
#1 service 1 0 1012.96 1102.96 112.96 470.96
#1 finish 0 0 1138.57 1138.57 148.57 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1138.57 148.57 3998.25
