Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 0 132.64 222.64 132.64 0
#1 service 5 0 225.64 315.64 135.64 0
#1 service 1 0 319.76 409.76 139.76 0
#1 service 2 0 410.76 500.76 140.76 0
#1 service 4 0 503.59 593.59 143.59 0
#1 service 3 0 596.75 686.75 146.75 0
#1 service 6 0 691.85 781.85 151.85 0
#1 service 8 0 784.09 874.09 154.09 0
#1 service 7 0 881.7 971.7 161.7 0
#1 service 11 0 997.34 1087.34 187.34 185.34
#1 service 10 0 1094.04 1184.04 194.04 908.04
#1 finish 0 0 1319.12 1319.12 329.12 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1319.12 329.12 1093.38
